PennTAP_History_1971-1973.csv\15-1971-00_technical-penntap-service-information-amount-technical_service-ever-heard-stand-pennsylva.tif,2024-10-02 11:33:11,15-1971-00,,technical-penntap-service-information-amount-technical_service-ever-heard-stand-pennsylva.tif
PennTAP_History_1971-1973.csv\1972-00-00_penn-state-graduate-bachelor-degree-hunter-penntap-cote-recently-penn_state.tif,2024-10-02 11:33:11,1972-00-00,,penn-state-graduate-bachelor-degree-hunter-penntap-cote-recently-penn_state.tif
PennTAP_History_1971-1973.csv\1972-00-00_penn-state-penn_state-university-technical-course-correspondence-year-become-educational.tif,2024-10-02 11:33:11,1972-00-00,,penn-state-penn_state-university-technical-course-correspondence-year-become-educational.tif
PennTAP_History_1971-1973.csv\1972-00-00_phone-412-phone_412-1031-new-ken-penntap-information-technical-pennsylvania.tif,2024-10-02 11:33:11,1972-00-00,,phone-412-phone_412-1031-new-ken-penntap-information-technical-pennsylvania.tif
PennTAP_History_1971-1973.csv\1972-00-00_state-arble-business-fire-safety-equipment-university-penn-william-fire_safety.tif,2024-10-02 11:33:11,1972-00-00,,state-arble-business-fire-safety-equipment-university-penn-william-fire_safety.tif
PennTAP_History_1971-1973.csv\2-00-1972_biomaterials-opportunity-hazleton-technology-opportunity_biomaterials-biomaterials_technol.tif,2024-10-02 11:33:11,2-00-1972_,,iomaterials-opportunity-hazleton-technology-opportunity_biomaterials-biomaterials_technol.tif
PennTAP_History_1971-1973.csv\8-1971-00_sand-casting-foundry-davis-workshop-pennsylvania-control-sand_casting-foundry_sand-newly.tif,2024-10-02 11:33:11,8-1971-00_,,and-casting-foundry-davis-workshop-pennsylvania-control-sand_casting-foundry_sand-newly.tif
PennTAP_History_1971-1973.csv\beaver-andrew-fall-state-im-ted-technical-penntap-beaver_fall-charles.tif,2024-10-02 11:33:11,NoDateFound,,ew-fall-state-im-ted-technical-penntap-beaver_fall-charles.tif
PennTAP_History_1971-1973.csv\burkhard-erie-penntap-charles-education-state-year-charles_burkhard-manager-material.tif,2024-10-02 11:33:11,NoDateFound,,ie-penntap-charles-education-state-year-charles_burkhard-manager-material.tif
PennTAP_History_1971-1973.csv\campus-center-technical-assistance-technical_assistance-university-assistance_center-set-director-ps.tif,2024-10-02 11:33:11,NoDateFound,,er-technical-assistance-technical_assistance-university-assistance_center-set-director-ps.tif
PennTAP_History_1971-1973.csv\chemical-engineering-university-degree-brown-state-chemical_engineering-mecormick-spent-nuniber.tif,2024-10-02 11:33:11,NoDateFound,,gineering-university-degree-brown-state-chemical_engineering-mecormick-spent-nuniber.tif
PennTAP_History_1971-1973.csv\continuing-education-continuing_education-temm-course-page-20-421-adult-go.tif,2024-10-02 11:33:11,NoDateFound,,education-continuing_education-temm-course-page-20-421-adult-go.tif
PennTAP_History_1971-1973.csv\continuing-education-program-year-university-state-motorcycle-safety-pennsylvania-last.tif,2024-10-02 11:33:11,NoDateFound,,education-program-year-university-state-motorcycle-safety-pennsylvania-last.tif
PennTAP_History_1971-1973.csv\continuing-education-university-cation-program-year-state-course-motorcycle-safety.tif,2024-10-02 11:33:11,NoDateFound,,education-university-cation-program-year-state-course-motorcycle-safety.tif
PennTAP_History_1971-1973.csv\e-university-pa-e_university-college-b-state-deal-ta-ceen.tif,2024-10-02 11:33:11,NoDateFound,,y-pa-e_university-college-b-state-deal-ta-ceen.tif
PennTAP_History_1971-1973.csv\education-continuing-university-program-year-continuing_education-park-motorcycle-safety-last.tif,2024-10-02 11:33:11,NoDateFound,,ontinuing-university-program-year-continuing_education-park-motorcycle-safety-last.tif
PennTAP_History_1971-1973.csv\education-continuing-university-program-year-course-number-park-motorcycle-safety.tif,2024-10-02 11:33:11,NoDateFound,,ontinuing-university-program-year-course-number-park-motorcycle-safety.tif
PennTAP_History_1971-1973.csv\erie-time-pennsylvania-campus-erie_time-tered-service-western-continuing-education.tif,2024-10-02 11:33:11,NoDateFound,,ennsylvania-campus-erie_time-tered-service-western-continuing-education.tif
PennTAP_History_1971-1973.csv\erie-year-buckhard-technical-penntap-education-laboratory-charles-elected-term.tif,2024-10-02 11:33:11,NoDateFound,,uckhard-technical-penntap-education-laboratory-charles-elected-term.tif
PennTAP_History_1971-1973.csv\fire-jin-centre-region-centre_region-arblo-sugeested-pre-jjfamiliarization-part.tif,2024-10-02 11:33:11,NoDateFound,,ntre-region-centre_region-arblo-sugeested-pre-jjfamiliarization-part.tif
PennTAP_History_1971-1973.csv\fireman-st-tetra-nelspaper-tolun-st_tetra-tetra_nelspaper-nelspaper_tolun-date-page.tif,2024-10-02 11:33:11,NoDateFound,,tetra-nelspaper-tolun-st_tetra-tetra_nelspaper-nelspaper_tolun-date-page.tif
PennTAP_History_1971-1973.csv\honor-american-car-given-sacie-honor_american-american_car-car_given-given_sacie-release.tif,2024-10-02 11:33:11,NoDateFound,,can-car-given-sacie-honor_american-american_car-car_given-given_sacie-release.tif
PennTAP_History_1971-1973.csv\ie-trae-beste-4-da-ie_trae-trae_beste-beste_4-4_da-bek.tif,2024-10-02 11:33:11,NoDateFound,,te-4-da-ie_trae-trae_beste-beste_4-4_da-bek.tif
PennTAP_History_1971-1973.csv\information-research-project-penntap-state-pennsylvania-office-one-auspex-library.tif,2024-10-02 11:33:11,NoDateFound,,-research-project-penntap-state-pennsylvania-office-one-auspex-library.tif
PennTAP_History_1971-1973.csv\lock-penntap-available-meet-business-industrial-government-personnel-help-techni.tif,2024-10-02 11:33:11,NoDateFound,,p-available-meet-business-industrial-government-personnel-help-techni.tif
PennTAP_History_1971-1973.csv\NEWSPAPER_poy_cr_NEWS_parr-pittsburgh-business-advisory-development-penn-state-marlow-penn_state-for.tif,2024-10-02 11:33:11,NoDateFound,,oy_cr_NEWS_parr-pittsburgh-business-advisory-development-penn-state-marlow-penn_state-for.tif
PennTAP_History_1971-1973.csv\NEWS_PAPER_ALLENTOWN_PAPER_way-would-alm-already-penntap-say-perl-gested-undverstey-park.tif,2024-10-02 11:33:11,NoDateFound,,ALLENTOWN_PAPER_way-would-alm-already-penntap-say-perl-gested-undverstey-park.tif
PennTAP_History_1971-1973.csv\NEWS_PAPER_information-problem-prégram-outlet-ina-couey-campus-among-23-university.tif,2024-10-02 11:33:11,NoDateFound,,information-problem-prégram-outlet-ina-couey-campus-among-23-university.tif
PennTAP_History_1971-1973.csv\NEWS_PAPER_management-university-development-state-page-k-contacting-vice-management_development-e.tif,2024-10-02 11:33:11,NoDateFound,,management-university-development-state-page-k-contacting-vice-management_development-e.tif
PennTAP_History_1971-1973.csv\NEWS_PAPER_state-marlow-year-way-penntap-past-emphasis-industry-estimate-work.tif,2024-10-02 11:33:11,NoDateFound,,state-marlow-year-way-penntap-past-emphasis-industry-estimate-work.tif
PennTAP_History_1971-1973.csv\NEWS_PAPER_x-service-management-state-e-faculty-x_service-2717-front-harrisburg.tif,2024-10-02 11:33:11,NoDateFound,,x-service-management-state-e-faculty-x_service-2717-front-harrisburg.tif
PennTAP_History_1971-1973.csv\PAPER_Centre_Daily_Times_american-society-chemical-mccormick-pennsylvania-state-engineer-penn-chemic.tif,2024-10-02 11:33:11,NoDateFound,,e_Daily_Times_american-society-chemical-mccormick-pennsylvania-state-engineer-penn-chemic.tif
PennTAP_History_1971-1973.csv\PAPER_PSU_CE_News_1971-university-education-continuing-news-pittsburgh-district-university_continuin.tif,2024-10-02 11:33:11,NoDateFound,,E_News_1971-university-education-continuing-news-pittsburgh-district-university_continuin.tif
PennTAP_History_1971-1973.csv\paper_stock_producedtoday_paper-flood-water-possible-venett-life-span-flood_water-life_span-span_pap.tif,2024-10-02 11:33:11,NoDateFound,,_producedtoday_paper-flood-water-possible-venett-life-span-flood_water-life_span-span_pap.tif
PennTAP_History_1971-1973.csv\pennsylvania-scientific-technological-scientific_technological-two-penntap-help-science-penntap_help.tif,2024-10-02 11:33:11,NoDateFound,,a-scientific-technological-scientific_technological-two-penntap-help-science-penntap_help.tif
PennTAP_History_1971-1973.csv\pennsylvania-state-penntap-technical-1971-service-network-existing-industry-nical.tif,2024-10-02 11:33:11,NoDateFound,,a-state-penntap-technical-1971-service-network-existing-industry-nical.tif
PennTAP_History_1971-1973.csv\pennsylvania-university-information-state-industry-release-continuing-education-park-existing.tif,2024-10-02 11:33:11,NoDateFound,,a-university-information-state-industry-release-continuing-education-park-existing.tif
PennTAP_History_1971-1973.csv\penntap-information-research-new-inquiry-checked-available-material-safety-confirmed.tif,2024-10-02 11:33:11,NoDateFound,,ormation-research-new-inquiry-checked-available-material-safety-confirmed.tif
PennTAP_History_1971-1973.csv\penntap-pennsylvania-help-psef-technical-company-information-exists-penntap_help-science.tif,2024-10-02 11:33:11,NoDateFound,,nsylvania-help-psef-technical-company-information-exists-penntap_help-science.tif
PennTAP_History_1971-1973.csv\PressNEWS_pennsylvania-penntap-businessmen-marlow-year-business-one-complamts-tapped-often.tif,2024-10-02 11:33:11,NoDateFound,,ennsylvania-penntap-businessmen-marlow-year-business-one-complamts-tapped-often.tif
PennTAP_History_1971-1973.csv\Press_WriterThe_trick_today_state-penntap-marlow-office-would-say-perpetual-tiotion-machine-run.tif,2024-10-02 11:33:11,NoDateFound,,rThe_trick_today_state-penntap-marlow-office-would-say-perpetual-tiotion-machine-run.tif
PennTAP_History_1971-1973.csv\project-saf-fire-engineering-student-william-equipment-fighting-fund-year.tif,2024-10-02 11:33:11,NoDateFound,,-fire-engineering-student-william-equipment-fighting-fund-year.tif
PennTAP_History_1971-1973.csv\record-material-technical-assistance-technical_assistance-mold-wet-copy-campus-17110.tif,2024-10-02 11:33:11,NoDateFound,,rial-technical-assistance-technical_assistance-mold-wet-copy-campus-17110.tif
PennTAP_History_1971-1973.csv\sand-davis-pennsylvania-casting-foundry-workshop-state-sand_casting-asi-newly.tif,2024-10-02 11:33:11,NoDateFound,,pennsylvania-casting-foundry-workshop-state-sand_casting-asi-newly.tif
PennTAP_History_1971-1973.csv\science-problem-gsac-psef-ence-applied-one-domestic-resource-education.tif,2024-10-02 11:33:11,NoDateFound,,blem-gsac-psef-ence-applied-one-domestic-resource-education.tif
PennTAP_History_1971-1973.csv\seminar-environmental-management-king-prussia-material-safety-king_prussia-conducted-technology.tif,2024-10-02 11:33:11,NoDateFound,,ironmental-management-king-prussia-material-safety-king_prussia-conducted-technology.tif
PennTAP_History_1971-1973.csv\span-th-time-sunda-time_sunda-imes-flecd-val-alo-yan.tif,2024-10-02 11:33:11,NoDateFound,,e-sunda-time_sunda-imes-flecd-val-alo-yan.tif
PennTAP_History_1971-1973.csv\state-committee-lodge-college-member-association-program-appointed-responsibility-consists.tif,2024-10-02 11:33:11,NoDateFound,,ttee-lodge-college-member-association-program-appointed-responsibility-consists.tif
PennTAP_History_1971-1973.csv\state-penn-penn_state-penntap-fischer-continuing-research-technical-information-funded.tif,2024-10-02 11:33:11,NoDateFound,,penn_state-penntap-fischer-continuing-research-technical-information-funded.tif
PennTAP_History_1971-1973.csv\state-penntap-continuing-education-penn-mont-alto-campus-industry-information.tif,2024-10-02 11:33:11,NoDateFound,,ap-continuing-education-penn-mont-alto-campus-industry-information.tif
PennTAP_History_1971-1973.csv\state-penntap-marlow-year-1-problem-lack-publicity-low-perpetual.tif,2024-10-02 11:33:11,NoDateFound,,ap-marlow-year-1-problem-lack-publicity-low-perpetual.tif
PennTAP_History_1971-1973.csv\state-penntap-marlow-year-per-1-would-say-way-past.tif,2024-10-02 11:33:11,NoDateFound,,ap-marlow-year-per-1-would-say-way-past.tif
PennTAP_History_1971-1973.csv\state-scientific-marlow-newspaper-ice-inc-2717-front-hosrisburg-17119.tif,2024-10-02 11:33:11,NoDateFound,,tific-marlow-newspaper-ice-inc-2717-front-hosrisburg-17119.tif
PennTAP_History_1971-1973.csv\support-professor-directed-department-grant-research-ol-colleen-srant-bioiogy.tif,2024-10-02 11:33:11,NoDateFound,,fessor-directed-department-grant-research-ol-colleen-srant-bioiogy.tif
PennTAP_History_1971-1973.csv\te-film-1-home-thet-fire-get-pcl-sell-fir.tif,2024-10-02 11:33:11,NoDateFound,,ome-thet-fire-get-pcl-sell-fir.tif
PennTAP_History_1971-1973.csv\technical-information-network-penntap-assistance-anyone-problem-continuing-education-office.tif,2024-10-02 11:33:11,NoDateFound,,nformation-network-penntap-assistance-anyone-problem-continuing-education-office.tif
PennTAP_History_1971-1973.csv\technical-program-state-user-penne-sylvania-assist-problem-penne_sylvania-spoasored.tif,2024-10-02 11:33:11,NoDateFound,,rogram-state-user-penne-sylvania-assist-problem-penne_sylvania-spoasored.tif
PennTAP_History_1971-1973.csv\technology-team-problem-medical-researcher-practitioner-aged-use-relevant-space.tif,2024-10-02 11:33:11,NoDateFound,,team-problem-medical-researcher-practitioner-aged-use-relevant-space.tif
PennTAP_History_1971-1973.csv\technology-transfer-technology_transfer-japanese-success-national-symposium-washington-last-week.tif,2024-10-02 11:33:11,NoDateFound,,transfer-technology_transfer-japanese-success-national-symposium-washington-last-week.tif
PennTAP_History_1971-1973.csv\university-pennsylvania-state-smith-penntap-president-business-department-information-state_universi.tif,2024-10-02 11:33:11,NoDateFound,,pennsylvania-state-smith-penntap-president-business-department-information-state_universi.tif
PennTAP_History_1971-1973.csv\university-unusual-university_unusual-progratng-bark-penn-state-particular-f-naders.tif,2024-10-02 11:33:11,NoDateFound,,unusual-university_unusual-progratng-bark-penn-state-particular-f-naders.tif
PennTAP_History_1971-1973.csv\water-pollution-water_pollution-seminar-butler-pollution_water-uetgai-procipinaion-teat-indicated.tif,2024-10-02 11:33:11,NoDateFound,,tion-water_pollution-seminar-butler-pollution_water-uetgai-procipinaion-teat-indicated.tif
PennTAP_History_1971-1973.csv\year-education-pennsylvania-last-improve-program-continuing-last_year-state-effort.tif,2024-10-02 11:33:11,NoDateFound,,ion-pennsylvania-last-improve-program-continuing-last_year-state-effort.tif
PennTAP_History_1971-1973.csv\01-1971-00_sand-davis-pennsylvania-casting-penntap-foundry-assistance-office-state-ing.tif,2024-10-02 11:36:53,01-1971-00,,sand-davis-pennsylvania-casting-penntap-foundry-assistance-office-state-ing
PennTAP_History_1971-1973.csv\01-1973-00_elected-graduate-newspaper-cc-eb-newspaper_cc-cc_eb-staff-bulletin-touin.tif,2024-10-02 11:36:53,01-1973-00,,elected-graduate-newspaper-cc-eb-newspaper_cc-cc_eb-staff-bulletin-touin
PennTAP_History_1971-1973.csv\02-16-1972_state-marlow-penntap-year-would-say-help-way-past-emphasis.tif,2024-10-02 11:36:53,02-16-1972,,state-marlow-penntap-year-would-say-help-way-past-emphasis
PennTAP_History_1971-1973.csv\02-1972-00_PAPER_Continuing_Education_News_penn-state-technical-penn_state-metal-ences-pointed-speci.tif,2024-10-02 11:36:53,02-1972-00,,PAPER_Continuing_Education_News_penn-state-technical-penn_state-metal-ences-pointed-speci
PennTAP_History_1971-1973.csv\03-30-1972_NEWSPAPER_Centre_Daily_Times_arble-fire-field-william-state-college-engineering-specialis.tif,2024-10-02 11:36:53,03-30-1972,,NEWSPAPER_Centre_Daily_Times_arble-fire-field-william-state-college-engineering-specialis
PennTAP_History_1971-1973.csv\04-19-1972_PAPER_Centre_Daily_Times_technical-pennsylvania-university-hunter-specialist-robert-progr.tif,2024-10-02 11:36:53,04-19-1972,,PAPER_Centre_Daily_Times_technical-pennsylvania-university-hunter-specialist-robert-progr
PennTAP_History_1971-1973.csv\04-1971-00_penntap-center-problem-pennsylvania-technical-nadc-ced-visit-talent-technology.tif,2024-10-02 11:36:53,04-1971-00,,penntap-center-problem-pennsylvania-technical-nadc-ced-visit-talent-technology
PennTAP_History_1971-1973.csv\04-1972-00_pennsylvania-technical-industry-penntap-department-service-assistance-research-available.tif,2024-10-02 11:36:53,04-1972-00,,pennsylvania-technical-industry-penntap-department-service-assistance-research-available
PennTAP_History_1971-1973.csv\06-22-1972_government-david-need-local-research-federal-technology-said-defense-space.tif,2024-10-02 11:36:53,06-22-1972,,government-david-need-local-research-federal-technology-said-defense-space
PennTAP_History_1971-1973.csv\06-28-1972_science-robert-education-john-extension-economics-dr-engineering-art-history.tif,2024-10-02 11:36:53,06-28-1972,,science-robert-education-john-extension-economics-dr-engineering-art-history
PennTAP_History_1971-1973.csv\07-23-1972_nevspaper-town-scranton-date-nevspaper_town-town_scranton-scranton_date-he-july-23.tif,2024-10-02 11:36:53,07-23-1972,,nevspaper-town-scranton-date-nevspaper_town-town_scranton-scranton_date-he-july-23
PennTAP_History_1971-1973.csv\07-26-1972_information-system-penntap-library-technical-eriez-penntap_eriez-library_information-info.tif,2024-10-02 11:36:53,07-26-1972,,information-system-penntap-library-technical-eriez-penntap_eriez-library_information-info
PennTAP_History_1971-1973.csv\07-26-1972_NEWSPAPER_Centre_Daily_Times_technical-campus-state-free-center-area-4-available-j-newspa.tif,2024-10-02 11:36:53,07-26-1972,,NEWSPAPER_Centre_Daily_Times_technical-campus-state-free-center-area-4-available-j-newspa
PennTAP_History_1971-1973.csv\08-03-1972_center-campus-university-park-flood-university_park-aid-assistance-center_flood-assistanc.tif,2024-10-02 11:36:53,08-03-1972,,center-campus-university-park-flood-university_park-aid-assistance-center_flood-assistanc
PennTAP_History_1971-1973.csv\08-19-1972_NEWSPAPER_Centre_Daily_TimesTOWN_State_CollegeDATE_August_19_1972PAGEPaper_paper-flood-wa.tif,2024-10-02 11:36:53,08-19-1972,,NEWSPAPER_Centre_Daily_TimesTOWN_State_CollegeDATE_August_19_1972PAGEPaper_paper-flood-wa
PennTAP_History_1971-1973.csv\08-1972-00_university-graduate-school-1972-employed-year-high-high_school-nevispaper-c.tif,2024-10-02 11:36:53,08-1972-00,,university-graduate-school-1972-employed-year-high-high_school-nevispaper-c
PennTAP_History_1971-1973.csv\09-1970-00_marlow-head-education-faculty-ing-director-management-development-ice-marlow_faculty.tif,2024-10-02 11:36:53,09-1970-00,,marlow-head-education-faculty-ing-director-management-development-ice-marlow_faculty
PennTAP_History_1971-1973.csv\09-1972-00_penntap-c-fire-school-fire_school-leroy-marlow-william-arble-speaker.tif,2024-10-02 11:36:53,09-1972-00,,penntap-c-fire-school-fire_school-leroy-marlow-william-arble-speaker
PennTAP_History_1971-1973.csv\09-22-1971_penntap-information-industry-technical-pennsylvania-existing-university-program-marlow-st.tif,2024-10-02 11:36:53,09-22-1971,,penntap-information-industry-technical-pennsylvania-existing-university-program-marlow-st
PennTAP_History_1971-1973.csv\10-11-1971_technical-information-industry-penn-state-pennsylvania-existing-community-commonwealth-pe.tif,2024-10-02 11:36:53,10-11-1971,,technical-information-industry-penn-state-pennsylvania-existing-community-commonwealth-pe
PennTAP_History_1971-1973.csv\10-17-1972_PAPER_Centre_Daily_Times_biederman-pennsylvania-technical-penntap-university-continuing-s.tif,2024-10-02 11:36:53,10-17-1972,,PAPER_Centre_Daily_Times_biederman-pennsylvania-technical-penntap-university-continuing-s
PennTAP_History_1971-1973.csv\10-1971-00_chemical-engineering-science-graduate-penn-state-bachelor-degree-university-brown.tif,2024-10-02 11:36:53,10-1971-00,,chemical-engineering-science-graduate-penn-state-bachelor-degree-university-brown
PennTAP_History_1971-1973.csv\10-1972-00_penn-area-service-e-company-te-penna-state-fire-introduced.tif,2024-10-02 11:36:53,10-1972-00,,penn-area-service-e-company-te-penna-state-fire-introduced
PennTAP_History_1971-1973.csv\10-1972-00_staff-october-1972-new-air-city-service-october_1972-city_service-nevspaper.tif,2024-10-02 11:36:53,10-1972-00,,staff-october-1972-new-air-city-service-october_1972-city_service-nevspaper
PennTAP_History_1971-1973.csv\11-14-1971_NEWSPAPERSunday_Patriot_News_state-york-campus-technical-penn-state_york-program-informat.tif,2024-10-02 11:36:53,11-14-1971,,NEWSPAPERSunday_Patriot_News_state-york-campus-technical-penn-state_york-program-informat
PennTAP_History_1971-1973.csv\11-14-1971_PAPERSunday_Patriot_News_14-sunday-penntap-york-campus-york_campus-continuing-education-c.tif,2024-10-02 11:36:53,11-14-1971,,PAPERSunday_Patriot_News_14-sunday-penntap-york-campus-york_campus-continuing-education-c
PennTAP_History_1971-1973.csv\11-15-1972_state-college-program-president-support-university-education-state_college-centre-daily.tif,2024-10-02 11:36:53,11-15-1972,,state-college-program-president-support-university-education-state_college-centre-daily
PennTAP_History_1971-1973.csv\11-1971-00_service-local-time-technical-state-government-editor-printed-list-available.tif,2024-10-02 11:36:53,11-1971-00,,service-local-time-technical-state-government-editor-printed-list-available
PennTAP_History_1971-1973.csv\12-1972-00_society-american-pennsylvania-graduate-zoology-phi-penntap-division-society_pennsylvania.tif,2024-10-02 11:36:53,12-1972-00,,society-american-pennsylvania-graduate-zoology-phi-penntap-division-society_pennsylvania
PennTAP_History_1971-1973.csv\15-1971-00_technical-penntap-service-information-amount-technical_service-ever-heard-stand-pennsylva.tif,2024-10-02 11:36:53,15-1971-00,,technical-penntap-service-information-amount-technical_service-ever-heard-stand-pennsylva
PennTAP_History_1971-1973.csv\1972-00-00_penn-state-graduate-bachelor-degree-hunter-penntap-cote-recently-penn_state.tif,2024-10-02 11:36:53,1972-00-00,,penn-state-graduate-bachelor-degree-hunter-penntap-cote-recently-penn_state
PennTAP_History_1971-1973.csv\1972-00-00_penn-state-penn_state-university-technical-course-correspondence-year-become-educational.tif,2024-10-02 11:36:53,1972-00-00,,penn-state-penn_state-university-technical-course-correspondence-year-become-educational
PennTAP_History_1971-1973.csv\1972-00-00_phone-412-phone_412-1031-new-ken-penntap-information-technical-pennsylvania.tif,2024-10-02 11:36:53,1972-00-00,,phone-412-phone_412-1031-new-ken-penntap-information-technical-pennsylvania
PennTAP_History_1971-1973.csv\1972-00-00_state-arble-business-fire-safety-equipment-university-penn-william-fire_safety.tif,2024-10-02 11:36:53,1972-00-00,,state-arble-business-fire-safety-equipment-university-penn-william-fire_safety
PennTAP_History_1971-1973.csv\2-00-1972_biomaterials-opportunity-hazleton-technology-opportunity_biomaterials-biomaterials_technol.tif,2024-10-02 11:36:53,2-00-1972_,,iomaterials-opportunity-hazleton-technology-opportunity_biomaterials-biomaterials_technol
PennTAP_History_1971-1973.csv\8-1971-00_sand-casting-foundry-davis-workshop-pennsylvania-control-sand_casting-foundry_sand-newly.tif,2024-10-02 11:36:53,8-1971-00_,,and-casting-foundry-davis-workshop-pennsylvania-control-sand_casting-foundry_sand-newly
PennTAP_History_1971-1973.csv\beaver-andrew-fall-state-im-ted-technical-penntap-beaver_fall-charles.tif,2024-10-02 11:36:53,NoDateFound,,ew-fall-state-im-ted-technical-penntap-beaver_fall-charles
PennTAP_History_1971-1973.csv\burkhard-erie-penntap-charles-education-state-year-charles_burkhard-manager-material.tif,2024-10-02 11:36:53,NoDateFound,,ie-penntap-charles-education-state-year-charles_burkhard-manager-material
PennTAP_History_1971-1973.csv\campus-center-technical-assistance-technical_assistance-university-assistance_center-set-director-ps.tif,2024-10-02 11:36:53,NoDateFound,,er-technical-assistance-technical_assistance-university-assistance_center-set-director-ps
PennTAP_History_1971-1973.csv\chemical-engineering-university-degree-brown-state-chemical_engineering-mecormick-spent-nuniber.tif,2024-10-02 11:36:53,NoDateFound,,gineering-university-degree-brown-state-chemical_engineering-mecormick-spent-nuniber
PennTAP_History_1971-1973.csv\continuing-education-continuing_education-temm-course-page-20-421-adult-go.tif,2024-10-02 11:36:53,NoDateFound,,education-continuing_education-temm-course-page-20-421-adult-go
PennTAP_History_1971-1973.csv\continuing-education-program-year-university-state-motorcycle-safety-pennsylvania-last.tif,2024-10-02 11:36:53,NoDateFound,,education-program-year-university-state-motorcycle-safety-pennsylvania-last
PennTAP_History_1971-1973.csv\continuing-education-university-cation-program-year-state-course-motorcycle-safety.tif,2024-10-02 11:36:53,NoDateFound,,education-university-cation-program-year-state-course-motorcycle-safety
PennTAP_History_1971-1973.csv\e-university-pa-e_university-college-b-state-deal-ta-ceen.tif,2024-10-02 11:36:53,NoDateFound,,y-pa-e_university-college-b-state-deal-ta-ceen
PennTAP_History_1971-1973.csv\education-continuing-university-program-year-continuing_education-park-motorcycle-safety-last.tif,2024-10-02 11:36:53,NoDateFound,,ontinuing-university-program-year-continuing_education-park-motorcycle-safety-last
PennTAP_History_1971-1973.csv\education-continuing-university-program-year-course-number-park-motorcycle-safety.tif,2024-10-02 11:36:53,NoDateFound,,ontinuing-university-program-year-course-number-park-motorcycle-safety
PennTAP_History_1971-1973.csv\erie-time-pennsylvania-campus-erie_time-tered-service-western-continuing-education.tif,2024-10-02 11:36:53,NoDateFound,,ennsylvania-campus-erie_time-tered-service-western-continuing-education
PennTAP_History_1971-1973.csv\erie-year-buckhard-technical-penntap-education-laboratory-charles-elected-term.tif,2024-10-02 11:36:53,NoDateFound,,uckhard-technical-penntap-education-laboratory-charles-elected-term
PennTAP_History_1971-1973.csv\fire-jin-centre-region-centre_region-arblo-sugeested-pre-jjfamiliarization-part.tif,2024-10-02 11:36:53,NoDateFound,,ntre-region-centre_region-arblo-sugeested-pre-jjfamiliarization-part
PennTAP_History_1971-1973.csv\fireman-st-tetra-nelspaper-tolun-st_tetra-tetra_nelspaper-nelspaper_tolun-date-page.tif,2024-10-02 11:36:53,NoDateFound,,tetra-nelspaper-tolun-st_tetra-tetra_nelspaper-nelspaper_tolun-date-page
PennTAP_History_1971-1973.csv\honor-american-car-given-sacie-honor_american-american_car-car_given-given_sacie-release.tif,2024-10-02 11:36:53,NoDateFound,,can-car-given-sacie-honor_american-american_car-car_given-given_sacie-release
PennTAP_History_1971-1973.csv\ie-trae-beste-4-da-ie_trae-trae_beste-beste_4-4_da-bek.tif,2024-10-02 11:36:53,NoDateFound,,te-4-da-ie_trae-trae_beste-beste_4-4_da-bek
PennTAP_History_1971-1973.csv\information-research-project-penntap-state-pennsylvania-office-one-auspex-library.tif,2024-10-02 11:36:53,NoDateFound,,-research-project-penntap-state-pennsylvania-office-one-auspex-library
PennTAP_History_1971-1973.csv\lock-penntap-available-meet-business-industrial-government-personnel-help-techni.tif,2024-10-02 11:36:53,NoDateFound,,p-available-meet-business-industrial-government-personnel-help-techni
PennTAP_History_1971-1973.csv\NEWSPAPER_poy_cr_NEWS_parr-pittsburgh-business-advisory-development-penn-state-marlow-penn_state-for.tif,2024-10-02 11:36:53,NoDateFound,,oy_cr_NEWS_parr-pittsburgh-business-advisory-development-penn-state-marlow-penn_state-for
PennTAP_History_1971-1973.csv\NEWS_PAPER_ALLENTOWN_PAPER_way-would-alm-already-penntap-say-perl-gested-undverstey-park.tif,2024-10-02 11:36:53,NoDateFound,,ALLENTOWN_PAPER_way-would-alm-already-penntap-say-perl-gested-undverstey-park
PennTAP_History_1971-1973.csv\NEWS_PAPER_information-problem-prégram-outlet-ina-couey-campus-among-23-university.tif,2024-10-02 11:36:53,NoDateFound,,information-problem-prégram-outlet-ina-couey-campus-among-23-university
PennTAP_History_1971-1973.csv\NEWS_PAPER_management-university-development-state-page-k-contacting-vice-management_development-e.tif,2024-10-02 11:36:53,NoDateFound,,management-university-development-state-page-k-contacting-vice-management_development-e
PennTAP_History_1971-1973.csv\NEWS_PAPER_state-marlow-year-way-penntap-past-emphasis-industry-estimate-work.tif,2024-10-02 11:36:53,NoDateFound,,state-marlow-year-way-penntap-past-emphasis-industry-estimate-work
PennTAP_History_1971-1973.csv\NEWS_PAPER_x-service-management-state-e-faculty-x_service-2717-front-harrisburg.tif,2024-10-02 11:36:53,NoDateFound,,x-service-management-state-e-faculty-x_service-2717-front-harrisburg
PennTAP_History_1971-1973.csv\PAPER_Centre_Daily_Times_american-society-chemical-mccormick-pennsylvania-state-engineer-penn-chemic.tif,2024-10-02 11:36:53,NoDateFound,,e_Daily_Times_american-society-chemical-mccormick-pennsylvania-state-engineer-penn-chemic
PennTAP_History_1971-1973.csv\PAPER_PSU_CE_News_1971-university-education-continuing-news-pittsburgh-district-university_continuin.tif,2024-10-02 11:36:53,NoDateFound,,E_News_1971-university-education-continuing-news-pittsburgh-district-university_continuin
